3	3	18430|1996|12557|570|17241|15392|6370|13979|16297|19436|11878|2093|3175|8185|6370|1891|8628|12571|6698|12770|17873|5821|9510|13776|18133|796|19535|15945
3	3	17176|14812|13776|6551|11471|13938|18979|13172|19378|6690|15945
1	1	11871|2516|6062|1482|11871|3092|4703|4245|15945
3	3	18654|12509|9708|11015|13776|2297|3734|8057|11393|16297|12770|11878|15500|17567|17736|10267|15470|13776|3690|2359|15945
3	3	3635|5488|6265|12770|16093|15470|11931|664|11214|10573|16297|14558|1393|17162|16353|13275|4182|13428|14386|8185|6081|15945
3	3	4427|4565|13414|11811|3175|1126|19436|5871|16297|10326|16822|2035|8185|16353|1148|17736|13776|14018|15945
2	2	14558|19436|4703|9246|13776|17932|6370|6062|4039|194|19154|10267|12571|6370|13776|17870|17873|12372|15945
2	2	14323|5557|12770|3134|686|17087|7624|11583|19441|16297|14558|19436|17931|3734|9536|4703|11931|15458|13938|16437|15945
0	0	10267|12571|9246|13776|4312|5871|19154|10267|12571|6062|6331|12851|5871|15945
3	3	9865|15500|10267|8849|7815|4703|860|12571|4732|15945
3	3	10869|711|12770|18046|16335|12770|5544|11878|15945
2	2	9865|12571|12562|4703|13776|3415|14543|3734|14768|15945
4	4	10267|12571|12770|14427|15290|2573|9009|3635|14132|18927|12770|6289|10568|8628|4756|17678|5194|17087|12372|3734|12770|17294|12571|1996|12973|13606|15945
3	3	11931|3734|12770|10973|16335|16672|16780|9532|3837|16297|4040|4703|12504|1988|3175|14513|5785|12571|4567|16648|12770|2853|16297|5608|9136|3734|19436|15612|5645|12571|9101|12557|15945
0	3	19370|10326|4795|1496|12770|10675|3734|837|16297|10326|9510|19436|2297|12770|17932|456|13776|18452|3734|12770|19420|3734|12770|9576|19535|16297|1021|13776|7945|18452|8628|249|17096|16335|16378|12770|17932|12571|5921|9368|15945
2	4	12845|3734|16378|4703|18952|16297|5785|11723|1279|12770|17380|3734|13776|17870|6794|17070|15945
3	3	12770|5744|742|3175|8222|15393|16297|18521|6478|13779|10326|11409|6366|16297|15470|10946|8628|15392|5571|2673|16297|5571|15530|10326|15017|18521|16297|10326|9510|17378|10829|16297|6829|15945
1	3	13776|13320|10326|11583|16662|6370|12770|1996|14143|17931|3734|18562|17374|6209|5270|4343|12372|12571|15687|15945
2	2	18521|14019|10326|14323|5557|9287|15877|16297|12770|11878|3393|17087|6062|13647|9690|6470|9510|17430|3734|11164|15945
1	4	15394|10326|14761|16297|10534|1640|12571|758|3734|19189|18180|16367|136|12562|18400|8|1167|10326|6010|15945
4	4	9246|957|13606|15083|8628|17931|3734|2814|13938|18400|570|17241|15945
4	4	13776|10639|12187|16320|12985|7855|10326|12770|17953|6138|1442|8628|4864|19436|964|6370|4873|10326|12352|17087|13776|524|1705|15945
2	2	19436|4703|17300|7286|7646|15945
3	3	17162|3635|4873|173|16297|3635|2035|15053|10267|15945
2	2	17162|3635|13213|13428|17729|9554|16297|16406|3175|10233|7583|15945
3	3	10469|4703|5865|6370|13776|8742|9771|3890|11214|10267|4703|6370|12770|10205|3175|5869|9510|15603|15470|16353|15298|2526|16297|14323|12514|8828|2454|15945
3	3	12770|2207|11359|10326|7590|7488|11224|4139|2440|19172|19436|11878|9453|1708|15945
3	3	10033|9510|13776|13798|3734|15482|18328|7015|3088|17436|4703|13129|15945
3	3	12770|17932|1423|13776|15909|13012|2437|12370|12557|17697|16297|10326|6757|13843|11871|18303|16365|16297|7277|16297|10326|3783|14348|15945
3	3	6042|12770|5630|7445|5488|14386|8185|13556|11693|3175|18037|6803|10235|16297|12770|11878|8657|4151|12550|5441|3175|16693|8572|9663|3734|10669|15945
3	3	10267|12571|9246|17789|3175|8185|11607|12571|3870|3734|5591|16297|14558|10267|15816|16459|3635|5711|3175|10996|13938|15945
4	4	9572|10326|16773|16799|18873|3734|6801|18419|15945
4	4	10267|9453|8628|14070|18233|3734|8119|14979|3175|17800|12770|13853|1408|9712|3734|3635|17729
2	2	13776|17869|7763|6370|12770|11717|3734|13776|8914|14383|5785|19007|4860|11871|3457|3175|13776|11991|15945
3	3	6062|17856|6161|758|3734|12770|9318|1659|6690|15945
2	2	17221|12571|6833|15392|16378|11059|16297|14558|8111|12550|3605|15945
4	4	19468|10154|7820|10389|10773|17087|19436|18924|19407|4957|15470|13776|8070|17312|16297|14204|7884|13776|8872|19350|15470|8045|10326|14204|6187|15500|15505|19240|14204|4703|205|15945
4	4	4418|659|4703|16297|11871|18711|17861|16297|17870|18061|10331|10326|9510|12770|12845|11130|15945
0	2	3635|1548|4873|7793|2122|19468|7420|15941|7820|17736|8119|13776|14844|13131|17932|8628|4703|13380|5029|2440|15945
1	1	3635|1548|2896|10267|17736|12770|10973|12428|15945
0	3	15470|1610|308|11912|16297|10289|15500|13776|9731|11880|3175|13308|13776|964|6370|12770|18539|3561|7139|12770|17007|16010|9510|15945
1	1	19189|9641|4703|15053|13776|13334|5860|9510|13776|1883|9222|16297|13776|14727|12865|17087|16305|10326|9343|13600|11871|16822|18377|2314|3106|15298|16756|3734|2389|15945|136
1	2	18630|8901|6062|9170|16732|3734|16996|6445|8628|17473|13776|3075|17196|7154|15470|13776|17884|12978|2|15945
2	4	14323|6355|2876|6062|9194|16297|9318|17932|11224|6265|3635|10093|11931|16297|9246|3175|19390|8049|3635|15470|7624|10348|10326|13776|12364|13938|16353|17677|15945
2	2	16679|12571|12824|8239|3183|13776|835|15898|3734|13141|12571|11910|3175|16900|12985|12770|52|16250|15945
3	3	14558|18674|12770|16581|11125|9510|12770|10032|7400|18957|16297|12770|4759|4703|13938|17259|8064|15945
4	4	11189|4703|416|19232|15945
3	3	14547|3426|16365|1601|10326|6781|10217|3175|8185|945|19347|15945
4	4	5645|7197|11684|2902|1548|15083|14117|19436|17087|6062|15984|73|3734|8114|18057|15001|8828|8114|8793|1870|16297|15001|14558|7274|5370|13776|17953|16335|19242|11878|10326|2130|5711|11931|666|11214|5756|3734|7448|12557|15945
4	4	17162|3635|4873|12770|1233|16297|10326|1038|13213|16297|16693|11672|3175|8702|12363|11931|12302|7815|13776|16662|17729
3	3	2152|12571|2590|4703|3175|13522|4900|4343|16174|16297|5267|11214|12770|1185|3734|4089|10543|15945
4	4	8114|383|5640|6370|12372|12493|15001|4703|6062|15335|19378|8628|7419|957|19395|16305|16335|3362|3175|17751|9510|6062|10909|13568|3734|8680|15945
2	3	5674|10469|4703|9246|13776|11928|16297|8828|9668|16297|2162|16297|14558|10267|12571|13099|3175|1126|13776|895|16297|14565|16297|952|12801|12571|15672|3734|4686|18156|15470|9778|15636|15945
1	1	18654|6062|11533|5921|16662|16297|19436|14729|9246|366|1496|12770|7945|12770|16036|8535|8185|14569|11871|13776|3561|9991|15945
3	3	6458|12571|17485|10326|2364|12504|9713|15392|16297|15470|12770|14623|14008|16297|18289|12770|11878|12571|11822|15348|15945
3	3	9510|16693|10091|16297|18521|16365|11130|16297|10267|9965|13776|964|7015|8199|4703|4791|4343|12770|10765|14417|3734|12770|4481|15945
4	4	14204|5488|9246|8185|18537|16297|14558|12770|10348|15392|15945
4	4	13776|8075|9363|10326|8831|11878|16297|19477|12770|18004|8222|14665|12770|4554|17485|3734|12770|550|11255|10326|12770|19000|8939|3734|12770|11135|19181|15945
2	2	258|8771|15945
2	2	12770|10640|3734|19436|13386|16297|10326|12770|18873|8628|14696|15470|10267|16297|4703|8628|12770|835|689|12493|6905|13428|15765|9198|2207|1189|17567|15945
3	3	12770|17932|11164|4703|12078|16335|9793|16297|1021|6062|14523|4427|13938|2263|13606|16297|13776|2437|6306|7162|8628|15392|17300|6202|3175|12770|7848|10326|10233|8205|4732|4343|12622|18836|17887|18402|15945
4	4	6370|8358|4703|9445|12372|3734|12770|6640|12557|3734|12770|14018|15945
4	4	17162|3635|5737|9246|3112|4371|4343|19436|17932|16297|4663|16353|15902|15945
3	3	12770|17452|3734|5633|3303|4703|5267|12770|11130|10267|948|3635|3175|11928|16297|9190|16677|16305|10326|17122|2498|15945
1	1	17998|16693|3726|5029|19436|4703|13776|12508|18452|3734|10054|18595|9510|3890|10331|10326|3734|10054|18483|7015|9095|4703|13111|18947|4343|16495|18444|10326|12699|15298|8880|15945
4	4	8874|12770|17785|3734|9154|2561|18803|15470|9636|18873|10326|8665|17333|15945
2	3	5744|16097|12209|10326|7136|14763|15410|2217|13158|16297|12078|13158|16297|9510|2155|13776|9512|17118|16297|10326|18562|16297|14711|11667|14832|12372|17635|13265|2683|2559|3734|1017|3734|705|8169|1880|18430|12770|19535|12571|95
3	3	17736|16378|16693|5985|17729|12770|3277|10326|12770|9787|3783|4907|5454|3175|8917|17417|17729|4040|4966|8628|1209|14386|9453|13776|2297|3734|3106|9247|15945
1	3	6062|6314|5497|17087|12770|5746|10326|3071|5821|3734|570|7269|10326|12699|14648|15945
3	3	13450|16104|10326|5645|405|13700|8535|8185|19364|17736|3374|12770|4290|3734|5808|11672|17736|5711|8628|366|1795|15945
3	3	12770|11878|4703|2991|16335|15392|13428|4151|14907|2810|4343|13776|12218|8628|4703|13428|17261|10326|13776|2789|2297|3734|14417|15945
4	4	19436|4703|12372|3734|12770|14018|12571|12845|12557|15945
1	3	13776|1143|10326|14459|174|4056|2669|15945
3	3	6377|4703|6720|9510|12770|2487|4957|15945
3	3	14204|17111|13625|15470|8484|16297|7777|10326|13776|8248|5746|15945
4	4	10267|12571|11358|897|16297|19395|11214|11378|8628|12571|2613|2387|7139|10326|4495|3840|9510|3020|3734|9865|10267|12571|8808|3175|13213|15945
4	4	12770|964|16297|18674|10267|11915|15300|16297|4703|13979|12950|3734|13776|8708|12372|15945
4	4	8708|18873|16297|709|8584|10326|13776|8134|18894|9435|1496|1395|16246|4163|13776|1473|14793|15672|15945
1	3	8114|4418|659|15001|4703|6533|17294|6103|8628|8874|12238|6405|2973|13776|8708|699|3734|9405|15945
3	3	10267|12571|6062|897|11878|16297|10326|11871|15470|16378|897|12557|16297|10267|9453|7624|5985|15945
3	3	14558|13938|12770|835|16297|3635|5737|18806|15053|19436|17932|15945
1	3	2983|19486|15977|3980|13510|15470|10360|5969|15945
4	4	19436|4703|6062|13191|11878|16297|9246|651|8653|10267|4703|9976|10326|3559|7958|12177|15945
0	4	9510|13776|17294|7553|15470|13606|3028|4343|12854|11478|10326|14540|1948|16297|10267|13018|12770|5374|3175|1126|13776|16889|8628|10178|13938|4515|16297|13776|9879|9510|4040|12770|13386|10326|10669|9805|15119|15945
3	3	11189|12571|6355|5711|6370|7815|13776|14176|3734|15599|18217|8032|12770|14041|9712|3734|10791|6500|8628|5262|13843|1761|10326|15643|15945
4	4	13776|16365|10326|6829|11878|8628|4703|4949|6738|4343|13776|15174|9663|3175|15960|17115|5755|12571|15945
2	3	11189|12571|13979|11931|13740|18985|13776|17294|3734|17021|13606|11214|13776|7155|9690|15053|12770|15190|17765|8628|12571|212|15470|6355|11871|12433|15166|11871|1258|15945
0	2	1038|4072|9246|5883|13776|3249|3734|14573|14558|19436|1581|4703|17679|7415|15945
2	2	4488|5488|8185|13776|4884|11878|16297|14558|10267|4703|13979|17162|9246|17352|15945
4	4	13531|2780|16297|12265|6539|8628|8535|9537|6734|8796|3831|17736|18233|10326|13776|13917|16297|14929|11741|8628|11224|18612|1504|10365|15945
4	4	13776|7295|10326|3783|137|132|3734|13776|14036|17070|5785|8959|3175|8681|15470|7624|11583|4515|16297|2048|12985|12770|12924|3734|12770|8410|18860|5785|918|3175|19406|3106|3686|12803|18855|15945
4	4	13776|17649|782|15672|6209|15495|16297|19395|16297|16884|16297|6921|7587|15945
1	1	17766|16335|12787|8901|8628|6341|2453|15671|596|17356|11928|15979|15945
1	1	10267|14729|13428|17607|16335|16693|18559|17772|16297|4881|16297|8628|12770|12232|3734|3561|4703|13776|17931|3734|11028|1171|15945
4	4	17736|1996|3734|16693|9697|16297|12770|11928|9690|4966|8628|5645|7906|2188|8490|14270|7750|6062|8665|9136|10326|8628|2034|16561|14270|17561|16297|14094|10326|6921|16808|6405|12803|3106|5305|15945
1	1	19436|4703|9246|6062|14962|11878|15945
3	3	14558|10267|1548|8185|16297|4343|16693|16928|10326|1451|16297|13776|432|12372|15945
3	3	13776|17870|12504|11878|8967|9510|12770|12822|13012|13776|8206|8535|8185|15945
1	4	17729|11309|12302|10326|16193|5814|15945
2	2	10267|12571|17776|12571|15439|16297|1514|5200|13277|8628|16459|12770|11878|16693|1495|14966|15945
4	4	18263|11871|10267|5488|18613|16297|19436|11878|12571|1451|4703|6921|11931|15036|11214|18668|16297|17162|596|8653|10267|10578|9356|8721|10326|14143|19313|11871|15096|3734|12770|17873|4003|15945
4	4	6605|12770|13671|2095|16809|5376|16965|1527|16297|5273|16297|10754|6559|10326|13776|5888|14323|8114|12770|18537|15039|15001|1496|19436|13776|8781|15945
3	3	12372|3734|12770|656|617|12770|13172|7848|9453|2882|9510|18037|1073|16297|6921|17162|10267|12571|12078|6988|11214|15175|15945
0	4	12372|3734|18037|1073|12571|1996|7295|12557|6370|16928|16297|19267|16297|10326|12770|16019|3734|2207|17481|15945
1	1	12770|11878|14729|13428|9868|16693|2965|10702|15470|13776|14650|16297|8919|3341|14206|17087|12770|15814|18925
2	2	6775|17192|4703|11871|4494|11871|13606|15765|16297|17300|3635|4585|3772|3175|6265|16353|2787|2384|17736|19436|12372|16297|8828|14204|12571|18806|1496|3635|18894|15053|3635|17031|18123|9174|15945
2	2	12770|5964|4703|8628|6921|12770|1996|6378|14270|1621|2314|3175|12134|16378|11298|3734|18309|16297|16704|8111|8185|3734|15620|16297|3734|17070|8828|3734|12372|10233|15945
4	4	957|13776|2095|10326|12699|151|19468|8828|10047|7820|18860|1548|7066|18430|7815|13776|17326|3175|11857|15945
3	3	17300|1548|16026|4972|9712|13938|13776|2787|15945
3	3	16378|4748|209|12872|18887|13160|16297|14343|4703|10396|11871|14204|2442|3175|5892|12770|7177|14687|475|4802|18927|12770|9975|16297|1334|10279|15945
0	2	12770|18152|2801|3175|7755|16385|5475|11871|3635|2935|8111|4585|16297|926|12361|12770|9663|6286|15380|3175|3539|8628|11565|11871|18521|11871|18459|15945
0	3	10267|12571|17870|16868|10326|1625|16297|3559|1793|2093|3175|17964|13776|3551|15945
3	2	18430|19436|14348|10326|137|17936|11224|15083|963|9510|16356|16297|10267|12571|12078|13556|12203|10326|9342|3175|19094|3175|11378|17065|11214|13776|2096|9247|15945
3	3	2381|8874|12433|17005|9891|6667|16297|16512|12770|2861|3734|10549|9510|3106|13453|18941|16297|3101|10326|13074|15470|12770|12845|3734|1504|15945
2	2	13776|17372|14558|2971|11878|8628|11778|7732|11931|11214|10267|14270|10996|4343|15501|12770|19452|3734|562|9510|13623|15470|7624|17372|17681|9510|12770|13259|15945
3	3	4343|10326|18019|19436|4703|4418|16963|12571|17932|16297|10326|10267|12571|3106|17101|4732|5652|12770|18734|15945
3	3	7624|3734|12770|1996|10063|16297|18769|16297|19070|3561|4685|5652|8114|11822|8922|13009|15001|15083|2613|8178|4343|7171|13044|9510|19436|7428|964|3734|11738|15039|10326|12699|4957|9510|12770|15814|8708|3561|15945
3	3	13776|16240|14558|12203|18711|15945
3	3	17817|5997|12571|7295|11873|10646|14819|14962|10573|16297|14558|8874|13776|19476|16667|3734|15473|413|4583
3	3	13776|8708|9663|10326|13776|557|14558|5571|7450|7123|17932|6370|13262|17567|9510|13776|9808|4056|15945
3	3	6479|13776|4957|3734|6470|5876|4527|17729|6124|4703|18611|1118|10326|16290|15945
1	4	13776|14634|16297|5900|6637|8628|14729|12770|17111|18263|6209|10267|11915|16648|12770|2526|3734|13776|17070|1610|596|19248|11871|6062|18678|16297|18707|17269|15945
3	3	6062|14310|12420|10326|3170|16662|15945
1	4	16033|12872|8981|2801|3175|8185|11222|5417|15945
4	4	6937|12571|9663|4703|17300|18019|10267|12571|15319|16297|14558|14204|6021|17979|12770|8357|1293|9510|13776|4438|10326|8933|1424|15945
2	2	12770|17932|317|17567|12770|2420|12571|11931|6467|16273|3734|1140|18430|5548|16693|5865|3552|4790|16273|15945
3	3	10639|9976|5836|6370|18002|17345|10326|2167|15945
3	3	1610|3790|2048|10267|16378|7139|9510|12372|200|8828|10233|16297|14558|5645|7893|16297|15470|8708|9435|16335|16798|13587|16297|15500|15505|12236|6370|19436|8506|7633|3734|12770|19535|12571|4406|7939|15945
2	2	1066|4703|9246|13776|17932|6370|3373|15945
2	2	10267|4703|13776|17932|6370|6636|15945
3	3	6921|18654|10267|12571|11033|16609|8628|5755|10326|3106|18544|15360|16297|10916|19328|16297|475|14808|9510|12770|8231|16297|3635|4375|13428|9435|14558|15765|16145|17567|9510|12770|10197|3734|12770|15069|12571|9442|16071|15945
3	3	6042|7624|15157|11224|9246|8185|14979|3175|12325|17300|12433|19166|9167|16297|7448|5785|13213|11224|15083|15384|13776|13341|10473|3175|9422|17736|13776|10477|15945
2	4	9865|1548|15083|7727|6664|13776|4943|16297|17397|9360|9510|14855|9313|6485|17567|13776|11583|10326|3112|6992|12195|3734|1479|6623|15945
4	4	13776|6720|14377|8653|6605|16378|12770|17318|6637|16297|19436|4703|13776|17932|8628|9965|1293|8628|3605|10331|4703|16240|16297|4703|6992|16297|4703|16365|10326|12110|792|15945
4	4	12770|17779|8775|19111|12770|18562|15603|3734|13236|56|15945
2	3	14729|6062|18762|15211|3734|15522|12770|11531|2833|3734|12770|3561|10326|3734|12986|9510|12770|1599|15945
4	4	10267|12571|16378|6370|19036|17729|10326|12770|1699|3789|8623|3415|9510|7333|10326|4973|10326|16297|3734|8263|16297|4089|17436|15945
0	0	11015|12770|11035|3734|12770|14523|10326|9453|13776|10813|969|8628|6621|12770|1488|1761|6370|17004|5029|6987|13776|5376|12571|10911|10326|6062|12091|12571|13227|15945
3	3	14558|10267|7148|9453|957|3734|12770|13947|8628|16439|12770|10336|12372|16240|15945
4	4	10267|12571|16365|16297|6829|16297|19491|4326|16297|10326|13531|8521|15945
3	3	16693|18184|10326|17744|16799|10267|5487|10749|15945
4	4	13776|13225|11878|8628|5454|5931|16693|2819|3175|2796|10326|8892|15945
4	4	12770|14018|12571|4406|4759|16297|10326|3030|12571|12711|14558|15896|11983|9453|16439|7237|2171|6405|9031|16693|16298|10331|13776|3764|4565|8301|9833|4703|1256|3175|3796|15945
2	3	10267|12571|8466|9636|10331|9246|3175|19390|9554|1207|17300|8628|10267|11841|14729|13428|18894|15053|13776|11878|8628|8282|6987|12770|10054|10326|13776|18925|5534|15945
4	4	7636|15470|6636|6209|17736|12151|16297|17736|16693|7357|16297|7507|10669|16297|10326|17736|12770|18148|13947|8628|18612|4515|17789|9510|19436|18148|5801|15945
3	3	10267|12571|19304|3175|8793|16482|14558|14386|9453|7604|3426|3175|15765|18927|3635|10326|5869|11189|17736|13776|7904|3734|1558|15945
3	3	12770|1558|16297|13776|10311|2780|11878|16297|4703|6062|18762|14903|9510|17430|3734|13776|10860|3734|14302|8628|10501|17087|9876|12834|15945
4	4	7284|17490|10326|9516|15470|9778|17485|8628|1610|18894|11871|17162|1610|5737|17460|5711|15840|11214|12770|18537|12493|15945
3	3	19436|4703|16884|16297|18639|15192|8628|12571|11871|11934|11871|10267|4703|16423|15945
3	3	15470|6062|7600|17677|15875|3734|5431|7412|10326|13776|18429|15427|15053|10693|15477|12571|16297|9830|1876|9712|12770|7403|1451|3734|11631|15945
3	3	2908|12571|16662|6370|12770|17021|4703|19509|6405|8119|1782|6209|16822|4703|13428|5456|3175|12770|14595|16297|14558|7148|5079|18694|3734|5957|4973|10326|18211|5558|15618|15945
2	2	10267|5488|9246|8185|11871|15219|16297|11871|805|8828|11871|4372|11871|16678|9510|12770|12680|17241|3734|10846|10326|10054|8828|3867|13947|1038|19248|6370|18123|16297|14558|5785|1542|9409|9510|6539|19029|4703|17300|10139|3734|12770|17649|10326|2207|19483|7890|9510|12770|1720|19198
2	4	17827|13578|4703|13776|16365|16297|1526|17932|15115|3426|3175|8185|12265|10326|9013|6992|15945
3	3	6042|8489|3734|15291|10326|7707|3734|13917|6258|16335|12770|17553|952|3253|16297|538|10326|3781|9453|13776|19476|964|3175|13308|15945
2	2	10267|12571|18503|7624|15239|497|18694|10326|10267|6905|13428|17014|18943|18400|16297|14558|11189|12571|15334|19232|3175|15053|15945
1	4	5867|2716|18042|13776|19065|14824|14665|8119|236|16365|10326|6355|18772|14700|15945
2	4	12770|19222|9253|13932|16297|13776|521|6119|3734|16366|2188|10793|17125|16297|18238|9153|12557|10326|10971|1258|18711|13258|17775|16297|4391|9712|13776|16289|3734|10348|8628|11607|14270|9422|15945
1	4	11935|6062|2743|3963|3734|12218|10326|4980|10326|13776|2198|15036|6536|9510|12770|17677|3734|5801|12571|12966|15945
2	3	3030|4703|1793|11218|15945
2	2	3175|12770|684|8628|18010|7685|15945
3	3	8657|16297|10267|12571|2004|3175|19164|12571|18746|4732|15945
3	3	13776|17775|16620|3734|13776|17932|8628|19258|8970|4659|15945
3	3	15512|4703|6405|13776|2246|13776|5734|16294|13836|16335|14298|11543|15945
2	2	14285|16297|2538|18711|8628|12571|15816|6062|10842|9108|15945
1	2	10934|15945|15945
2	2	9658|10326|7621|5888|14323|5855|16253|4674|9865|8111|13213|12845|4151|8119|2413|15945
3	3	12770|11878|4703|13776|17870|12504|17128|16485|17736|16026|8519|15945
0	4	6852|199|2441|13190|7799|12770|16052|9483|3175|1496|6062|5972|15620|11878|8628|17759|15157|15470|12151|10326|10652|18430|11934|1504|15945
4	4	13776|1806|18924|3734|13776|16662|15945
0	3	13776|18612|4151|6760|4151|10365|969|10326|6062|9902|4427|13938|16693|14036|10669|15945
2	3	8168|10326|4018|9586|4873|964|15945
3	3	12770|11878|4966|1863|9889|10331|10326|14476|13647|15945
3	3	13776|13209|11878|9510|6062|3915|11533|11878|12567|10326|8849|12770|5888|15945
3	3	12770|17582|13552|11224|13217|5454|11893|12770|10635|3734|12279|1965|18046|9509|2547|16297|14558|16693|5900|2487|2547|4322|9453|12078|11931|2814|15945
3	3	17162|3635|15053|7226|16297|3799|10326|18148|10563|10295|5145|15470|11233|18654|17729|3635|11224|16892|9422|19436|194|15945
2	3	12770|15759|14665|4623|10326|1996|4916|4703|8628|18123|17485|9510|18123|9536|4703|3740|15945
3	3	15957|3175|8774|10331|10267|11381|6628|12770|16207|10326|14958|8628|11247|12770|4075|3734|957|16026|4515|15945
3	3	11189|4703|13776|13884|16294|6060|13938|9876|12834|3734|19436|709|11878|8628|4703|14979|3175|11495|3199|14558|4703|14386|5824|3426|3175|12018|16678|10326|5888|14323|12770|16742|17866|15470|13776|10560|9891|15945
4	4	19189|14513|15470|13776|6636|17736|15192|16297|10326|14000|821|16297|8535|1126|10267|11871|1841|11871|18459|15945|136
3	3	3825|3175|9324|16693|7848|15470|13776|5637|3367|16297|14233|132|3734|16251|19132|18678|15945
3	3	16214|16365|10326|14484|2210|17729
3	3	9865|15500|12770|17932|4089|4703|16693|18193|4945|15945
3	3	11272|10326|16365|16297|6062|1258|2420|8628|12571|6551|3426|17736|4105|10194|14558|9246|13556|11996|17736|12770|1987|19333|15945
3	3	12372|3734|7448|14070|12557|8628|14696|4343|18674|9510|13776|18430|15470|5017|11360|3734|6559|16297|19015|16297|964|10326|4209|15945
4	4	12770|9703|3734|1258|16297|6751|4703|13776|2400|3734|8607|16297|2399|15560|17736|4474|15945
1	3	10326|8748|3045|4703|12770|17070|15945
1	3	6668|16297|9390|10326|15828|16297|19075|12654|4703|14386|13776|3112|6992|1364|3175|1510|13776|17873|17677|13938|12770|9747|3734|1017|3734|7947|15945
4	4	6062|897|17932|8628|16297|15053|546|12571|10824|3734|12770|1965|10786|16297|5370|7732|3426|3734|16693|10543|3175|1496|17567|17736|12770|8383|8628|13213|13428|14696|7732|15945
2	2	6937|10326|13949|16168|1759|11744|3175|13495|13776|17932|16242|7624|4884|14558|5267|5915|8519|16297|14599|15470|13776|14846|17866|18452|8628|12571|12950|13938|969|14558|3415|9510|12770|10012|4976|3734|18537|5801|15945
3	3	12770|11878|12571|11337|4209|4703|234|12372|3734|16693|16244|15945
3	3	17014|15982|16297|12770|7763|10033|15053|13776|8015|17294|14581|10326|19396|15470|12770|1747|2126|3734|13776|11991|11432|15945
0	4	6605|16693|12158|4380|16297|19436|4703|13776|11301|10853|10326|17906|11878|15945
4	4	3813|8138|10326|13531|590|16297|14866|4703|13776|8807|17736|12770|12924|15945
1	4	4018|1579|16297|16365|10326|6829|15945
1	1	17729|18430|11205|695|4703|13428|13776|16334|6890|19468|14819|2534|8857|7820|16297|16364|4096|15470|16342|16297|10267|3686|6757|7732|11871|13776|5837|8173|15945
2	2	4703|13496|16961|11214|8843|19198
3	2	9510|19468|10670|7820|5576|9425|12571|19535|16297|13496|10326|8843|15392|14476|15152|16297|10326|3106|17736|12770|18580|15945
3	3	17736|15202|1610|3790|9113|14323|12217|12571|5623|3734|695|16297|1851|16297|7874|10326|12686|9510|13776|14207|6190|19535|15945
3	3	5028|3175|11385|2444|15945
4	4	13776|805|16297|2759|18765|18711|15945
3	3	11931|12504|11214|8708|14558|18884|10326|13689|1496|10267|3605|15945
3	3	17162|3635|5737|14255|17736|13776|14634|16297|6548|5888|14323|7286|12920|10326|9865|4585|15083|14960|14323|9674|16297|12920|4703|16353|11878|15945
1	3	1548|15083|2613|4601|10326|17200|16297|14558|10267|12571|16892|3175|13183|8796|5785|15053|13606|8628|6201|1712|6789|15945
3	3	2314|7860|8271|4562|12571|3867|219|14704|13776|11583|10326|14359|14949|13781|15945
4	4	13994|12985|12770|8635|3734|16693|2891|16297|19436|4703|12372|6986|4151|15000|17932|8628|234|12110|11871|17162|10267|14647|13938|12770|1965|8775|15945
3	3	16693|6470|1631|10234|573|1320|12153|16335|6062|7357|10326|8915|11226|964|15945
1	1	9510|10138|12151|16297|10267|12571|6355|10233|1426|12466|18452|15945
0	3	3559|19436|12372|15500|17567|17736|9510|1451|9865|10267|11015|9510|506|6364|15945
3	3	9669|16297|15053|1038|1192|17970|17729|10267|12571|17183|4030|14886
2	2	4831|14886
3	3	19436|964|3734|13776|3384|12801|12571|8621|3175|4733|18123|11924|9510|13776|3561|9420|8874|8659|18873|10326|7624|15535|18694|15945
4	4	15053|11906|16297|5821|12571|14592|4270|6791|3635|3734|7012|56|4703|9778|13776|10739|16187|17736|7615|16297|8653|3734|12770|11130|10267|8435|12770|5374|3175|2941|10326|7663|10233|19535|15945
4	4	13776|3667|16439|14558|11963|6992|16662|15945
0	1	10267|11484|10326|3087|18400|8628|1663|3068|12571|8506|18045|14270|15183|2046|17087|7298|2802|18430|5711|3734|16088|16202|12571|11568|2488|18233|5488|8231|17567|7458|13938|13776|16853|4802|15945
0	3	9246|1891|9510|19436|897|5804|14471|8657|16297|14558|16818|16297|18125|15470|3106|7592|16297|1993|16297|4703|13776|18537|199|15945
2	2	10267|4150|8185|9510|12770|12715|15945
1	4	12770|7269|15392|17300|14806|13938|16297|10267|4703|11672|3175|8957|14513|1542|9510|12699|16450|15945
3	3	19436|12203|1786|17729|8657|8653|3734|12770|14981|3351|3734|12770|13157|15174|5462|2931|11288|11871|12770|3039|5006|15945
0	4	17387|1719|19436|8813|15470|5746|10326|12523|16297|3807|8628|15470|3106|11763|16889|10331|12770|10336|3175|8185|1088|9510|12770|13276|10331|13776|18971|5645|4703|14599|9510|19535|15192|15945
3	3	6042|12770|11878|9696|337|3175|13776|8534|964|6370|8262|16297|12770|10669|1496|2874|17736|9245|8849|12770|2162
3	3	12770|10704|15392|12770|18537|1544|3734|17644|3734|2825|10326|3635|4182|13428|8185|8792|15945
2	4	3124|3175|12770|1996|16288|11878|3734|12770|14018|15945
3	3	10267|8657|9554|3426|16297|5652|12770|6833|4431|17567|3866|16297|10326|12770|9345|3734|12770|9663|4703|11871|18521|6700|11871|10267|4703|13585|15945
