1	10908|14260|1528|14331|16615|14998|6817|13758|7559|9708|7559|1970|677|12783|15441|1194|4121|14054|14260|4470|3019|3924|7438|6153|15441|11699|882
1	14750|8873|14260|7479|1492|14260|15377|11458|2554|8405|7753|16036|4953|7559|2308|2577|16271|1571|17488|9417|986|4404|882
1	14750|8873|16036|4953|1571|12935|14749|16577|15514|15731|7559|14800|7559|12783|14260|4433|8873|10338|2350|882
0	14260|4054|12618|9649|6921|309|16148|9517|14361|15441|16317|7559|3840|7360|7846|4802|14260|9930|1427
1	1653|15441|14331|12783|4413|12031|9254|4458|9949|3802|10569|2900|12723|7015|1687|15441|16531|15877|17453|882
1	6723|2900|15184|9563|3643|6329|15441|4163|882
1	17388|7676|4225|15568|1395|2426|7559|4136|15045|8726|1891|17119|6637|15877|5319|14260|8385|1567|12129|6058|2976|14260|14272|7559|15502|33|882
1	16271|1571|10398|1217|12783|6815|7559|9866|4030|5458|15877|10568|15441|13820|882
1	15199|1596|227|15041|14773|11674|7559|16164|14260|16092|8873|8568|7753|17183|367|916|7559|2902|12783|16999|14361|14260|16868|8873|12584|882
1	4157|12783|6373|6153|15045|4077|4185|1571|16807|7559|12783|16271|1571|17183|16229|7300|14338|14260|1958|882
1	7502|8873|14260|12935|3375|7559|3738|7559|9589|8636|16798|14338|14054|9421|12222|8994|3924|17424|16083|7893|4157|2774|7834|7753|6153|9060|8204|8873|16784|3019|12783|4413|6511|7753|14260|9930|7263|8636|882
1	15441|9700|8599|561|7289|882
1	14951|12846|1571|14749|11525|9495|3566|8957|12475|7559|8599|1596|15441|13650|7137|8873|4569|14613|6819
1	15441|7263|13272|12783|15441|7106|8599|8336|16656|13344|16807|15514|11107|11412|7753|15441|13861|9615|882
1	1948|15441|6511|8873|2906|4112|13972|9885|6889|15045|3041|10566|12783|4257|882
1	15441|16065|7559|1467|12528|16248|12618|14260|12157|5112|724|16271|11449|7388|14260|6230|8873|15441|14550|17299|133|2506|1891|12363|5066|7559|7716|13620|882
1	12363|2683|1931|12783|7392|6785|882
1	223|15568|7189|4692|15877|15932|2843|10486|882
1	6235|1571|13272|15045|6723|6373|16271|1571|13787|7559|8599|17119|4654|16953|14260|16047|5628|7753|15441|15455|12783|5486|5565|882
1	16766|6233|1785|15514|13123|15728|12783|4024|882
1	17299|16385|5017|16271|17388|16227|7753|14750|3831|4458|17445|7559|8599|3536|5975|7559|14361|7263|3265|5782|8532|10560|7559|16253|11950|9672|15514|6153|581|14486|8873|14260|8780|1571|10445|2524|882
1	2308|14092|16271|1571|14119|8632|16248|1926|12783|17183|3825|13335|7559|13140|13481|7559|12129|13326|7753|14260|3443|7559|2599|10742|9649|3265|8599|7972|5347|11412|7753|14260|6999|8873|14260|16503|1571|1872|10503|882
1	10814|7502|14815|6398|13992|15932|5601|15877|1573|6723|227|10630|1650|7559|13526|14766|12146|6398|17424|7758|15441|8032|263|15877|347|612|15441|12250|882
1	3521|2900|17424|5114|1809|15441|13909|7559|16181|6647|7753|12659|1928|4227|11412|15441|14729|12783|5147|6118|9296|8873|7819|15379|882
1	15441|3150|6597|658|10908|17388|14260|13649|12528|7559|6153|15045|15441|16807|16248|15708|5628|16248|8896|6780|15045|9700|7559|15045|6118|7559|15045|12372|12783|6541|15162|882
1	14260|16735|11835|1183|14260|15003|15366|8873|331|3610|882
1	12618|12363|14219|6277|8873|3107|14260|11750|9147|8873|14260|8636|12783|8873|9590|7753|14260|3979|882
1	16271|1571|17388|15514|2707|9885|12783|14260|3823|11330|14893|6743|7753|4998|12783|826|12783|7559|8873|9251|7559|1386|16764|882
0	52|14260|11676|8873|14260|6973|12783|2554|15441|11804|2982|16248|8922|14260|8272|4591|15514|13848|1028|11604|15441|14998|1571|15639|12783|12363|11893|1571|11302|882
1	8599|16271|16289|2554|1653|8873|14260|13506|16248|6221|14260|12592|14750|9700|882
1	16271|1571|12372|7559|15212|7559|11959|15785|7559|12783|2590|744|882
1	309|10543|12783|2087|8976|16271|15431|3174|882
1	15441|6653|4054|16248|4245|7121|309|2411|15877|14580|12783|4344|882
1	14260|13906|1571|10445|12673|7559|12783|13807|1571|16618|8599|9493|12860|2554|6221|6262|4955|3740|9336|309|4008|6780|15441|15095|17204|8469|3519|15045|15330|15877|3204|882
1	16271|1571|3129|12333|6780|13992|15877|2099|11156|3524|6723|16248|16271|14529|12618|9649|7688|9487|15441|4054|16248|10538|11604|14260|4727|12783|15441|1427|11925|882
1	17154|14361|4264|724|612|15905|7559|612|309|4250|7559|10704|14292|7559|12783|612|14260|15109|13506|16248|6675|2520|13707|7753|6153|15109|14339|882
1	16271|1571|3801|15877|9558|10910|8599|5812|2554|4015|8961|15877|7972|2976|2599|12783|14034|5421|612|15441|8563|8873|13766|882
1	14260|13766|7559|15441|13612|16921|4054|7559|15045|12363|14219|15868|7753|5058|8873|15441|9767|8873|14074|16248|13300|4802|5373|16486|882
1	7306|6244|12783|851|14361|4756|4402|16248|17299|7688|1891|2577|17299|14365|8822|110|14493|986|14260|4470|420|882
1	6153|15045|8711|7559|16311|16960|16248|1571|1891|9293|1891|16271|15045|7723|882
1	14361|12363|10689|9905|16757|8873|10447|10938|12783|15441|16680|3366|9487|12251|5266|1571|7559|9895|8246|3643|14260|7845|15056|8873|10510|882
1	14301|1571|6785|15514|14260|1934|15045|9208|3740|15746|13460|724|3198|15045|9649|12132|15877|14260|2597|7559|8599|16289|255|5385|8873|5275|826|12783|15761|13966|5422|882
1	5779|17565|15045|15441|12372|7559|12028|16807|12717|8961|15877|15932|11988|12783|883|6118|882
1	10814|11101|8873|8914|12783|5627|8873|15563|2199|5782|14260|4870|16839|8657|7559|2619|12783|1402|2554|15441|13650|8204|15877|17382|882
1	7743|6035|14181|15441|14837|893|9101|15746|7918|12372|12783|9454|17040|2127|882
1	14260|7371|6708|13715|7559|15441|4049|14262|8873|17357|14870|12675|6880|7559|4894|14521|16577|12783|13532|7256|7289|5553|16720|7559|4036|3643|15441|6717|8873|12004|16248|4452|17267|347|882
1	8037|12363|7258|5211|8873|16943|12783|17434|12783|15441|4929|16877|12122|7753|14260|9905|8873|14339|1571|1347|882
1	13807|15045|4030|14832|882
1	11148|7559|16271|1571|6412|15877|1915|1571|16733|7300|882
1	15441|16720|10052|8873|15441|16807|16248|728|5858|3820|882
1	17101|15045|3740|15441|2869|15441|15591|15873|10622|5782|5835|12563|882
1	14260|4054|15045|15441|10398|6986|8057|8622|612|15184|8805|882
1	16173|2880|1058|6590|4122|14260|17346|3593|15877|7438|12363|5562|14602|4054|16248|16928|14815|14361|15905|12783|10920|7015|9293|12584|882
1	15441|4596|1920|8873|15441|6785|882
1	15441|6675|12889|7362|12889|14535|2982|12783|12363|13832|8947|6329|309|2523|14292|882
1	15309|12783|16053|17483|15845|8204|882
1	14260|4054|7729|8675|12562|6780|12783|1340|13936|882
1	15441|6749|4054|7753|12363|12832|17123|4054|9448|12783|3571|14260|1194|882
1	14260|120|6169|6398|12847|4245|15204|14260|3752|8873|6211|2690|16069|8421|7914|7559|8599|309|1467|14577|7914|1744|2554|17488|5207|1275|882
1	2577|2599|9487|8724|7559|15704|12783|15109|14201|945|6483|14361|8513|14092|9885|2599|6398|9110|347|6153|16724|882
1	14260|5118|9101|17190|12783|12935|9875|15045|16248|6152|4402|7753|6152|12195|15045|14841|882
1	11376|15877|17348|6780|16271|10241|15329|14260|3072|12783|1916|16248|7659|14260|11444|8873|1653|15184|2520|882
1	5421|15045|15441|10402|15873|1425|6329|5373|16486|8873|6153|9634|4054|16248|15045|5601|15877|7931|39|8599|15045|5812|5392|8961|15877|14775|8344|12783|1194|4121|14260|9198|10727|14361|15441|10004|14773|882
1	17289|9151|14361|15441|4264|612|16960|7559|12783|273|4189|7559|1619|4886|16271|1891|9284|1891|10455|882|6544
1	17260|15877|5882|309|11458|14361|15441|6602|6427|7559|7378|4085|8873|12984|3113|5066|882
1	15996|12372|12783|12790|10930|9885
1	3521|16253|14260|16807|1386|15045|309|15936|14296|882
1	12692|12783|12372|7559|12363|7256|4741|16248|1571|493|8961|612|10836|7375|8599|13992|8363|17367|612|14260|14962|525|882
1	14750|8873|13526|12495|16577|16248|13094|4157|15930|7753|15441|7015|14361|13713|16388|8873|677|7559|14157|7559|8204|12783|10757|882
1	14260|5507|8873|7256|7559|1267|15045|15441|16893|8873|2511|7559|7854|616|612|4123|882
1	12783|7789|2499|15045|14260|14550|882
1	5020|7559|5149|12783|14762|7559|10956|7483|15045|5812|15441|5147|6118|703|15877|2014|15441|5631|9905|6329|14260|16437|8873|11766|8873|17347|882
1	12363|17463|16807|16248|7559|9487|15249|1571|11757|8873|14260|2690|3982|7559|4342|5811|8961|8873|309|14442|15877|7438|11412|612|14260|5917|16248|12146|9649|13094|5811|882
1	14260|4054|1571|4055|10757|15045|8689|14750|8873|309|3379|882
1	13928|3546|7559|14260|9552|12284|9487|15441|11142|14988|14741|12783|988|14361|14260|3303|924|8873|15441|6720|16975|882
1	10908|309|11299|14478|7559|6153|15045|15441|1640|12013|12783|17172|4054|882
1	16121|2640|12783|2590|3666|7559|12128|15045|15441|7122|612|14260|12260|882
1	16053|5619|7559|12372|12783|15212|882
0	9885|7015|1680|146|15045|9649|15441|1266|16823|9254|3566|3031|10636|3802|7559|13054|15399|14361|9012|7559|16271|4073|1111|5811|1891|15441|16133|13948|882
1	612|6573|17299|16385|12995|4121|5352|1571|7398|8873|146|7559|8665|7559|7359|12783|7336|7753|15441|17141|10684|8780|882
1	13232|15877|15000|2497|882
1	15441|5389|7559|4340|9323|7289|882
1	5207|6986|986|7263|8599|5580|12783|6|7438|16271|8896|882
1	2577|2599|14365|14319|612|15441|16065|7559|651|1194|4121|5151|6096|12783|3521|8153|17424|15512|4121|1758|7559|6096|15045|8582|4054|882
1	2900|17424|16083|1127|12783|13154|7559|8599|16271|1571|9110|15877|6906|571|14766|9487|14907|16248|7739|10851|10672|882
1	3793|1432|9574|12896|1571|13694|9641|11943|15441|14729|12783|2486|3232|4333|882
1	632|16559|14260|735|8873|309|10236|7559|6153|15045|14750|9102|12889|2277|16807|16248|8689|6541|1891|2577|16271|4593|6329|14260|2690|11835|882
1	309|2906|10811|3964|6075|13303|10079|5782|12363|4250|12783|13349|15100|8204|882
0	7753|4978|15905|7559|16271|1571|9454|17445|2121|5036|16602|882
1	9866|6153|14750|16253|11412|612|7753|15056|3521|16271|52|7753|14267|6609|882
1	16048|7559|9487|4761|15322|14389|9885|16271|1571|10339|4696|15284
1	6153|8204|8873|15441|4362|15863|1571|14908|15877|7470|6152|3695|7753|15441|8636|10680|1596|692|3909|12783|7502|4050|5385|882
1	9487|11984|7559|9265|1571|15166|785|5063|2599|8873|14612|3610|15045|4756|15441|402|12726|612|1914|7559|658|8873|14260|2943|16271|6090|14260|4019|15877|4486|12783|5110|17445|8780|882
1	15441|9991|6221|8599|10140|6118|6785|882
0	16271|16026|12783|10173|4567|16248|13987|2635|1571|581|13008|17267|15922|4658|4802|15994|15730|7015|110|8873|14777|13645|1571|14927|2709|15398|1877|3443|11412|12238|6329|15441|10899|6058|882
1	13992|15915|7753|6153|17463|12467|3328|11148|7559|8599|998|7559|14310|14361|17183|9666|7559|8257|7559|15045|15441|4470|2880|882
1	14260|589|92|6723|16090|6329|7559|16271|15045|10892|15877|1787|9151|3237|7753|4413|11084|882
1	6153|561|7050|9885|11148|658|8873|14260|15818|450|8873|14260|4067|6204|1779|5247|4793|1891|14260|5335|15076|882
1	8423|16662|6153|3507|14361|2925|12783|8492|7559|13907|16248|14361|17183|16578|2148|6780|14260|12592|15877|15932|14679|7753|14260|7503|6780|15441|2898|3536|15045|4151|7753|8780|16960|882
1	10814|14260|4054|13922|15526|15877|15441|3544|8204|15514|3842|7559|14260|14292|7438|2283|612|12074|3571|14260|5081
1	14260|3384|92|14260|4470|11761|8873|636|8873|13976|12783|2599|3513|9649|15932|13420|882
1	6905|15877|14260|12935|6998|4054|8873|14260|13906|882
1	16271|11148|11156|8961|7559|14338|14260|6370|16039|11412|5617|7559|12783|14260|2307|8873|14260|13272|15045|1891|16838|9062|1891|16271|15045|16572|882
1	16271|1571|15441|14729|14092|715|16807|7559|15854|15877|2014|15441|15474|7753|8582|6149|7015|15600|7095|1891|2867|14260|16868|1779|17462|7753|14907|11266|882
1	3536|7634|14002|1571|774|7559|13769|13263|15877|11909|16440|1571|6790|15045|3041|12212|12783|601|882
1	12935|8873|14260|13506|16248|6221|14260|6973|6483|7753|16323|4756|15441|5846|92|5812|5421|882
1	9945|7286|7559|6153|2671|5279|4548|13226|8059|7559|16736|7559|13529|882
1	16868|3085|1891|15441|8896|8873|16231|7156|4157|621|13917|882
0	13526|15558|15441|8998|3873|8873|2432|1571|14339|15587|12146|5096|2984|882
1	9254|11049|3802|16253|15441|7106|10340|612|14260|12073|882
1	15441|4054|16248|1571|715|12783|10688|7753|14282|13115|882
1	2308|2577|8522|15045|13992|6490|14260|1025|7485|16248|14260|10141|15045|612|6443|2086|7559|16271|2292|16248|3039|1486|17267|5812|681|11950|14361|15441|4601|8873|13826|4121|14260|8022|7559|6843|13070|720|9147|2554|1629|882
0	4073|8363|10412|15877|2374|15806|13226|15877|9558|15731|10606|571|7559|8599|16271|15045|1306|612|309|1136|3804|12783|8567|882
1	654|15441|4054|16248|1111|14310|5373|7588|882
1	15441|16720|10052|14361|11439|9470|5782|8729|1072|16248|11728|15441|11039|6290|8873|14260|6174|3427|612|11404|4121|14260|8049|4054|451|882
1	15441|1595|7559|1297|14386|15514|15441|861|13235|1027|5207|6952|15514|1321|986|3298|7559|14766|17502|16248|14452|7753|110|12618|4206|882
1	14260|4054|4593|15877|14260|4565|5443|7559|15441|5619|13691|8873|12363|17541|7635|14766|1219|6152|13166|7753|12222|12783|11815|14339|7753|4605
1	5207|9038|986|11792|7559|2386|15045|9573|11180|4157|4740|6943|986|4157|309|12372|7559|6118|2396|16248|4315|11412|11156|1664|4727|6573|882
1	612|15930|7559|15441|16807|12618|13992|16508|14260|5725|15514|4727|3406|12542|7559|8599|15601|12584|4591|12783|3105|15877|12876|11950|8873|16248|17388|6329|4413|3481|882
1	2577|2599|14365|8175|3643|6329|16271|1571|15441|7106|14339|10037|12783|13113|14361|15441|8367|15326|7559|16271|8153|9454|15932|14260|16807|2599|14365|14319|612|882
1	1706|4431|12618|9649|6490|729|14260|169|8599|14260|13272|15045|14219|12783|12501|17388|8976|14339|15877|10381|3193|14292|14766|92|17513|15877|7438|4413|2943|16559|6153|6226|882
1	13992|1891|1890|1891|5619|16505|7559|13992|1891|354|8200|1891|12035|7559|4786|12783|4727|16251|1292|7559|8599|9634|12783|7999|12783|5842|7261|882
1	6490|7119|7559|15441|7949|15877|1850|12783|6780|7830|6780|15877|10100|15877|882
1	14260|7234|695|15268|15877|11160|7687|6659|8830|14291|12146|3521|3198|12618|16868|7559|12783|5565|15441|8204|3055|17086|882
1	15441|692|12783|3949|1931|8896|882
0	17299|12146|7972|14260|9477|13452|16248|6153|14457|15045|8493|15877|15441|219|882
1	3571|16295|612|14183|6544|14823|12783|692|14577|7300|882
1	12363|6498|11539|7606|8873|9716|7559|12266|14292|12783|11078|3909|17388|13404|11412|15877|15441|1376|11703|12528|882
1	15441|17218|2962|3648|6882|7853|15587|17424|5114|10067|6153|4054|4802|14260|14054|15441|3924|3570|7559|1891|15045|7559|16271|1571|15441|10398|10398|10402|14054|2476|15472|882|3924
1	4761|15845|14260|6679|14942|8873|6153|5279|882
1	14260|1873|8873|7089|6750|7559|15441|6785|4157|5815|7788|12783|15270|10425|7559|14268|7753|14260|10661|8873|6483|12783|8805|7559|4870|7753|4413|11850|7559|14766|8982|5421|7753|14260|10262|882
1	6159|8582|15639|12626|14260|3443|12783|2308|10815|2599|14361|15441|2861|15348|10684|5788|882
1	5421|15045|15441|15977|7559|12336|14074|15877|16271|17388|882
0	7634|14002|11466|15877|12574|16271|882
0	2577|9750|14023|8873|14260|2134|12844|14111|5782|15441|2505|7819|6567|7559|16271|1111|15877|14339|7753|14260|3909|882
1	5421|92|9649|8363|1653|16577|16248|17267|15932|1891|15487|12372|7559|17192|12783|2461|9254|3740|15441|8863|4550|8873|14260|2151|7559|4121|13498|3802|7559|8599|14054|4241|3924|12633|15877|12146|17388|13694|6490|11156|7559|7274|16271|14750|8873|14260|13906|1571|12935|7371|6967|882
1	636|8873|13976|15045|654|14260|12935|6973|7589|4054|12877|6221|6780|8033|1994|4970|7559|16271|8483|8694|16741|15877|3839|12783|5373|15169|7483|12528|6780|8599|16248|8007|16253|16271|17204|11180|9293|882
1	12363|5020|7559|843|6886|7559|16271|8323|1891|15441|5202|3327|612|14260|11719|1571|16036|9147|7559|12783|15587|7438|15441|2351|13878|2285|11117|882
1	14260|9116|1891|16323|7289|6780|9230|15587|17424|1855|16271|882
1	17445|15013|16893|16248|5421|1877|15932|15441|5896|13360|16960|2190|6544|882|6544
0	9885|14260|4054|1571|11573|13263|15877|309|10340|4206|15045|8363|5630|12783|14749|612|12809|7559|12783|14260|11985|8873|309|1420|16253|16271|15441|3340|1891|9093|12528|882|6544
1	8311|1877|15932|14750|8873|14260|12935|5572|14907|12877|6221|15514|12363|16785|10118|7559|12783|11462|218|7559|10340|6780|15441|9329|1027|7753|15845|14361|17183|3157|882
1	6153|15045|15441|8204|16248|1887|17388|14260|2943|16559|14361|8492|7559|16500|12783|16638|882
0	1891|17256|10889|5628|729|7559|6709|12388|309|17510|6942|3643|4802|14260|2144|10581|12783|14715|16271|8344|7559|11341|12783|4119|7559|6058|16575|8873|14260|4573|6593|882
1	746|3513|9649|7242|13489|612|3645|6060|7559|8599|16271|1877|4523|2128|15441|2861|5654|13766|6780|15441|994|8873|309|7652|882
1	15441|8750|3153|16807|14361|15441|1222|14466|8873|7666|7559|5111|14292|12783|8623|16591|12393|7559|16048|15441|4747|14098|8873|14650|12053|882
1	16271|1571|11241|14260|13962|8873|5628|14260|11477|2554|9581|882
1	9454|13411|2599|13162|16248|5373|10455|10788|2554|16083|5571|4157|3538|7559|17445|5896|4054|5204|14361|9866|17445|11513|9866|11245|9060|11139|882
1	1891|12501|6726|15877|17348|7753|14260|15739|3371|14907|7559|10084|15045|15441|15586|15877|12464|1571|66|7559|3620|92|4756|16248|17299|7055|6675|1687|14260|17096|612|17183|2555|7343|882
1	5421|1571|3566|2941|703|7559|227|8873|14260|8480|15045|3158|5389|12783|3041|11761|92|5572|8961|15877|12847|17424|15441|6986|744|4121|15441|13310|1025|7559|2577|12501|6347|14750|882
1	9487|15441|7911|10993|7559|14260|3536|4122|14260|120|17065|15877|2262|7753|14260|6174|14338|309|11656|8178|11950|2131|882
1	15441|4054|14361|12002|3645|12954|17021|4157|15441|692|9615|8204|882
1	7375|3049|12783|11412|6398|15932|4017|14361|14260|12692|7559|12372|7559|12783|2308|15212|8204|882
1	2128|1877|2308|7470|16248|16271|12624|4157|7798|7559|658|16271|2554|7502|8873|14260|6862|763|8873|17204|16807|6153|13906|7559|16164|13526|10636|612|14543|882
1	12363|14223|7559|15591|1768|3986|16248|12618|309|10389|11974|882
1	227|8873|17388|15514|15192|15787|15045|12224|724|7502|8873|309|17359|2900|7438|2599|8833|882
1	15610|1571|16229|12783|12935|15212|16807|8873|16036|2104|882
1	10033|1571|12592|4470|11285|7559|16271|11039|17388|14260|4814|16271|5000|6780|12783|995|5812|7559|12778|2104|10311|882
0	14260|3858|6514|14622|7753|2962|5373|4591|12501|11845|17335|12783|8735|4802|3521|15045|4092|15441|14054|8617|12783|3384|3924|7589|14361|4393|7698|17319|9885
1	3521|4761|9481|7559|4761|3085|882
1	14260|4380|8873|677|4224|14260|12195|15346|7852|1487|3634|12783|8234|16271|15441|14067|12783|15327|16248|17299|16385|10351|363|14361|7095|14260|1779|882
1	15441|2743|7559|3150|14262|8873|16959|12031|12528|12783|4148|11123|6851|882
1	2740|11518|7559|9|7559|5906|12783|16086|7559|10633|12783|12665|15045|14227|8343|12783|6477|7753|309|4541|17317|882
1	10933|5207|986|309|1222|4233|8873|1208|1969|882
1	15441|3129|7371|13395|8873|10386|14316|9885|12783|14260|12680|17233|8656|4851|12035|4786|12783|4727|16251|1292|882
1	5084|7559|7502|13506|92|2066|15877|14260|12282|8873|15054|16063|12783|3693|882
1	612|12776|8873|16248|6329|14260|1768|11780|7559|1194|3566|3973|986|6153|7719|14377|14685|8873|14260|4054|16248|10033|300|7559|1211|7559|17183|12935|15003|8896|9866|882
1	12161|9293|5782|16179|15877|10666|7559|5100|15441|6720|5782|7145|16248|5812|10815|16182|7559|16271|6398|14165|9151|14766|2554|12877|4783|13310|8873|15746|9664|4157|9019|12783|2850|1814|882
1	16271|1571|13992|9487|3806|15441|4470|4054|8873|16440|7559|8599|4121|13498|16271|1571|5096|986|16248|4427|9094|5666|16248|6726|10716|7753|14260|14643|3283|14260|2265|8055|882
1	16271|1571|12847|3571|16295|1548|6329|309|15166|7561|882
0	2577|133|16271|11291|14260|8204|15877|11794|882
0	16271|1571|6490|9880|13076|882
1	12363|5562|17367|16807|7559|14750|16248|6771|6329|15348|6054|17288|4157|2183|8510|12783|13992|4468|9363|17288|4157|15002|15704|882
1	612|17388|14260|2925|12783|761|7559|451|7753|12840|1596|12495|1066|4802|14260|6567|8873|4753|882
1	3521|16253|2348|4761|15007|6211|407|13650|7559|716|309|2351|3909|7559|15045|3307|1571|932|15877|8259|4802|14260|1680|10804|8873|13111|4753|3740|15428|882
1	4886|16271|612|17183|7300|2577|9883|3237|882
1	9885|14260|5955|8873|9973|16248|2128|15845|15877|17424|4413|7375|4886|882
1	16271|1571|15441|15590|7559|4010|13938|8873|8896|16248|3440|12363|6498|11384|12783|4245|16855|15877|16844|882
1	309|11988|2754|15045|6503|4157|5572|14869|882
1	2306|15045|15346|17388|15514|15441|15184|15863|1571|9905|7559|12783|4157|450|12363|1763|16426|9905|2713|16248|15863|1571|3703|12783|3250|7559|16271|3965|882
1	16271|1571|7820|7559|7106|7559|12783|13992|4369|612|7375|882
1	12363|11243|4054|14361|16838|14096|5652|12783|12363|16663|8873|3509|12783|6589|882
1	13040|14361|4727|15590|7559|651|1972|3909|882
1	1891|15441|12973|9323|7289|7559|14934|9802|2006|6951|7559|9700|12783|16838|8726|882
0	9866|16271|1571|13992|6490|14260|12094|4054|16271|1571|16083|4816|15877|15932|658|16271|5219|15915|8363|2724|882
0	2599|12146|9649|4373|15877|2506|8582|6820|1571|5782|8582|13624|1571|15877|12781|16248|1891|17488|1891|10381|6345|92|9368|7559|110|15045|10901|7753|14260|12426|8873|9766|882
1	6596|15045|6243|12372|12783|16828|14260|4820|1891|15441|17289|10398|10128|6544|16977|14766|14129|7753|14260|15731|8873|5112|6378|16240
1	5782|15441|1607|322|7050|7559|6153|5147|6118|8720|12528|4415|15441|3628|8204|16248|11148|3041|1891|15441|15219|15003|4085|12783|1891|15441|1001|9589|5723|8873|4393|8467|882
1	7119|12783|8107|16693|14260|14559|971|8873|17519|5896|4733|5147|11803|4157|12363|11973|6226|882
1	9495|15441|10398|6118|12783|16733|10092|15877|14260|11477|882
1	2351|3909|7559|7263|15877|1194|4121|7559|12783|12372|882
1	15441|523|4800|15877|15932|14260|13688|1571|9155|7559|8599|16271|1571|6986|8961|15877|15932|14260|10294|882
1	16271|1571|15441|13650|12783|11686|8204|7559|12783|14260|15962|7343|15045|2073|612|3891|11950|16248|6153|5242|8873|420|12618|7559|7753|6244|7559|5812|11071|7753|4671|882
1	4761|9487|16271|882
1	5421|15045|15441|16866|15877|1687|9441|16248|92|6153|9906|7559|6153|8929|12783|6153|1300|882
1	16248|12495|6785|16248|5220|6723|227|8873|5631|3986|6780|12528|7559|15663|7559|17378|12783|6597|6780|16248|16271|4385|14260|12173|4896|9101|16231|12783|16756|4054|882
1	16248|12495|16807|16248|11148|6329|17204|13962|8873|12895|6780|1891|15441|4054|8873|3219|12783|15554|612|1914|7559|15441|5060|9847|612|7637|12783|15441|13650|6492|15514|7691|7559|3041|4818|12783|4375|7559|612|14543|882
1	16271|1571|3041|3569|12783|1620|6471|15877|4886|2520|17462|6723|10892|4121|8503|8786|8873|5619|3543|7559|133|15877|15932|16031|4157|14260|5536|3770|696|1891|10106|7559|298|14712|882
1	15441|4367|12783|5715|6785|16248|15045|12372|12783|12163|7559|7015|6165|12363|8545|8873|15782|7289|16248|7559|7015|11604|7559|16691|15045|9649|882
1	14260|4054|12618|15441|12333|6277|8873|8059|7559|5709|9997|11412|15877|14260|4940|1286|8873|14263|882
1	8920|8980|1571|9552|8873|10851|6122|13174|14260|17568|8873|4413|3481|17429|12888|17147|6782|13992|1891|15441|12129|15818|8599|15441|7822|176|882
1	12803|7559|8587|13278|15045|15441|692|7289|16248|6665|14260|785|12783|845|14260|12372|4424|882
1	5114|14750|8873|14260|16868|12783|12935|5107|14907|8873|14260|13906|882
1	14260|17325|12633|14260|12495|11571|8873|10982|4121|15930|3041|12171|4628|12783|12936|16947|882
1	12363|11988|7559|9815|2121|12528|16248|12089|15441|10473|8873|1081|4123|882
1	4038|15045|14750|8873|14260|13906|1571|16868|16577|12783|12486|8234|14750|8873|17183|12935|8866|7559|12783|11750|7559|3909|882
1	9487|5091|12783|9809|7559|14766|15766|4413|11084|14361|15455|11043|7559|14260|4054|7559|5816|4157|5861|16565|7559|15045|5060|12783|8726|7753|10523|2599|10742|9649|16279|882
1	4761|12146|9649|2506|2577|26|6398|5451|4428|9076|4802|12363|72|3536|7559|8599|3198|17267|16937|8278|14361|14260|8632|16248|3198|1571|6221|4121|13498|14750|12743|15590|15377|16807|882
1	10908|309|5525|9885|11864|15045|5812|5601|15877|1134|12363|11988|8204|16248|728|2599|14535|4121|2906|5373|5451|882
1	14260|12509|16454|12783|13188|7559|5291|4629|8873|6153|4054|92|16664|6780|16271|11449|7388|10343|6230|12783|11616|11950|7753|10351|16227|14260|2982|9046|4802|1851|882
1	9487|14260|16868|8873|1822|1571|14907|9885|16271|15045|1278|719|7559|8155|7559|1976|882
1	7475|12783|3989|12773|5782|2460|8599|16289|5063|11950|8873|10343|3481|5974|15877|5143|3521|15045|16384|1891|14260|5725|882
1	9254|2554|3802|12363|1656|12783|12363|8789|16248|12985|2599|7753|12783|14413|2599|13992|15877|1031|16271|1571|17388|12918|882
1	16271|10403|854|1571|5081|14361|15459|16248|15045|14151|12495|7753|14260|13453|8873|15184|8805|7753|4054|882
1	6793|1891|16271|5716|1419|7753|1190|12783|5846|7559|14382|11950|15877|7470|14260|13224|7559|5631|5385|7559|12783|6519|5811|14361|15441|11831|12756|882
1	15441|12171|984|7559|13716|6817|9552|882
1	2348|6986|6153|4054|8153|15932|7559|1833|2577|2599|1031|16248|14260|9511|1663|15045|8363|227|8873|15441|12433|4458|13992|882
1	7263|6245|3041|612|2121|13731|12783|612|10106|1631|16426|8109|8873|6647|15045|7463|14260|16275|8873|15441|7755|6105|882
1	10619|14750|8873|14260|12935|12948|7577|8873|15441|15845|10922|12877|15575|15877|4054|882
0	15877|1671|17401|14260|5525|820|7753|2348|9570|12415|15045|6221|14266|15877|9558|17002|7559|15441|5207|9721|4458|1222|1000|8873|3041|15269|6398|15932|11466|882
1	14750|8873|14260|16868|14907|8873|14260|13906|882
1	14260|3288|16807|4467|7559|10458|12783|16122|2732|7753|4340|5157|4157|3536|5124|5059|12783|4303|6278|10081|882
1	15441|15104|2476|16807|6780|12372|7559|5619|7559|12783|7768|882
1	13526|13019|15877|16212|4373|13992|5980|11301|13526|10883|15877|2923|1969|7559|14775|846|11412|882
1	9487|12225|15045|9649|13707|15877|7438|4785|7165|13153|16248|16253|5124|15116|7487|7559|8599|16271|2554|7502|6677|5385|7559|12372|16798|7559|12783|3878|14260|13356|6174|9254|15184|15876|4740|7445|3802|12889|14361|9883|8599|6942|882
